2020-11-19 20:03:48 configure libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1 <none>
2020-11-19 20:03:48 status unpacked libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-11-19 20:03:48 status half-configured libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-11-19 20:03:48 status installed libsasl2-modules-db:amd64 2.1.27+dfsg-1+deb10u1
2020-11-19 20:03:48 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2 <none>
2020-11-19 20:03:48 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-11-19 20:03:48 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-11-19 20:03:48 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2020-11-19 20:03:48 configure libpcre2-8-0:amd64 10.32-5 <none>
2020-11-19 20:03:48 status unpacked libpcre2-8-0:amd64 10.32-5
2020-11-19 20:03:48 status half-configured libpcre2-8-0:amd64 10.32-5
2020-11-19 20:03:48 status installed libpcre2-8-0:amd64 10.32-5
2020-11-19 20:03:48 configure libk5crypto3:amd64 1.17-3 <none>
2020-11-19 20:03:48 status unpacked libk5crypto3:amd64 1.17-3
2020-11-19 20:03:48 status half-configured libk5crypto3:amd64 1.17-3
2020-11-19 20:03:48 status installed libk5crypto3:amd64 1.17-3
2020-11-19 20:03:48 configure libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1 <none>
2020-11-19 20:03:48 status unpacked libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-11-19 20:03:48 status half-configured libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-11-19 20:03:48 status installed libsasl2-2:amd64 2.1.27+dfsg-1+deb10u1
2020-11-19 20:03:48 configure unit:amd64 1.21.0-1~buster <none>
2020-11-19 20:03:48 status unpacked unit:amd64 1.21.0-1~buster
2020-11-19 20:03:48 status half-configured unit:amd64 1.21.0-1~buster
2020-11-19 20:03:48 status installed unit:amd64 1.21.0-1~buster
2020-11-19 20:03:48 configure libssh2-1:amd64 1.8.0-2.1 <none>
2020-11-19 20:03:48 status unpacked libssh2-1:amd64 1.8.0-2.1
2020-11-19 20:03:48 status half-configured libssh2-1:amd64 1.8.0-2.1
2020-11-19 20:03:48 status installed libssh2-1:amd64 1.8.0-2.1
2020-11-19 20:03:48 configure libkrb5-3:amd64 1.17-3 <none>
2020-11-19 20:03:48 status unpacked libkrb5-3:amd64 1.17-3
2020-11-19 20:03:48 status half-configured libkrb5-3:amd64 1.17-3
2020-11-19 20:03:48 status installed libkrb5-3:amd64 1.17-3
2020-11-19 20:03:48 configure libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4 <none>
2020-11-19 20:03:48 status unpacked libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-11-19 20:03:48 status half-configured libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-11-19 20:03:48 status installed libldap-2.4-2:amd64 2.4.47+dfsg-3+deb10u4
2020-11-19 20:03:48 configure libgssapi-krb5-2:amd64 1.17-3 <none>
2020-11-19 20:03:48 status unpacked libgssapi-krb5-2:amd64 1.17-3
2020-11-19 20:03:48 status half-configured libgssapi-krb5-2:amd64 1.17-3
2020-11-19 20:03:48 status installed libgssapi-krb5-2:amd64 1.17-3
2020-11-19 20:03:48 configure libcurl4:amd64 7.64.0-4+deb10u1 <none>
2020-11-19 20:03:48 status unpacked libcurl4:amd64 7.64.0-4+deb10u1
2020-11-19 20:03:48 status half-configured libcurl4:amd64 7.64.0-4+deb10u1
2020-11-19 20:03:49 status installed libcurl4:amd64 7.64.0-4+deb10u1
2020-11-19 20:03:49 configure curl:amd64 7.64.0-4+deb10u1 <none>
2020-11-19 20:03:49 status unpacked curl:amd64 7.64.0-4+deb10u1
2020-11-19 20:03:49 status half-configured curl:amd64 7.64.0-4+deb10u1
2020-11-19 20:03:49 status installed curl:amd64 7.64.0-4+deb10u1
2020-11-19 20:03:49 trigproc libc-bin:amd64 2.28-10 <none>
2020-11-19 20:03:49 status half-configured libc-bin:amd64 2.28-10
2020-11-19 20:03:49 status installed libc-bin:amd64 2.28-10
2020-11-19 20:03:51 startup packages remove
2020-11-19 20:03:51 status installed apt-transport-https:all 1.8.2.1
2020-11-19 20:03:51 remove apt-transport-https:all 1.8.2.1 <none>
2020-11-19 20:03:51 status half-configured apt-transport-https:all 1.8.2.1
2020-11-19 20:03:51 status half-installed apt-transport-https:all 1.8.2.1
2020-11-19 20:03:51 status config-files apt-transport-https:all 1.8.2.1
2020-11-19 20:03:51 status not-installed apt-transport-https:all <none>
2020-11-19 20:03:51 startup packages configure
2020-11-19 20:03:51 startup packages configure
